project_id,bug_id,class,method,ncss_class,ncss_method,ccn
Time,2,org.joda.time.field.UnsupportedDurationField,org.joda.time.field.UnsupportedDurationField.getMillis(long),71,2,2
Time,2,org.joda.time.field.UnsupportedDurationField,"org.joda.time.field.UnsupportedDurationField.getMillis(int,long)",71,2,2
Time,2,org.joda.time.field.UnsupportedDurationField,"org.joda.time.field.UnsupportedDurationField.getMillis(long,long)",71,2,2
Time,2,org.joda.time.field.UnsupportedDurationField,"org.joda.time.field.UnsupportedDurationField.add(long,int)",71,2,2
Time,2,org.joda.time.field.UnsupportedDurationField,"org.joda.time.field.UnsupportedDurationField.add(long,long)",71,2,2
Time,2,org.joda.time.field.UnsupportedDurationField,"org.joda.time.field.UnsupportedDurationField.getDifference(long,long)",71,2,2
Time,2,org.joda.time.field.UnsupportedDurationField,"org.joda.time.field.UnsupportedDurationField.getDifferenceAsLong(long,long)",71,2,2
Time,2,org.joda.time.field.UnsupportedDurationField,org.joda.time.field.UnsupportedDurationField.getUnitMillis(),71,2,1
Time,2,org.joda.time.field.UnsupportedDurationField,org.joda.time.field.UnsupportedDurationField.compareTo(DurationField),71,2,1
Time,2,org.joda.time.field.UnsupportedDurationField,org.joda.time.field.UnsupportedDurationField.equals(Object),71,10,7
Time,2,org.joda.time.field.UnsupportedDurationField,org.joda.time.field.UnsupportedDurationField.hashCode(),71,2,1
Time,2,org.joda.time.field.UnsupportedDurationField,org.joda.time.field.UnsupportedDurationField.toString(),71,2,1
Time,2,org.joda.time.field.UnsupportedDurationField,org.joda.time.field.UnsupportedDurationField.readResolve(),71,2,1
Time,2,org.joda.time.field.UnsupportedDurationField,org.joda.time.field.UnsupportedDurationField.unsupported(),71,2,1
Time,2,org.joda.time.Partial,org.joda.time.Partial.Partial(),297,2,1
Time,2,org.joda.time.Partial,org.joda.time.Partial.Partial(Chronology),297,5,1
Time,2,org.joda.time.Partial,"org.joda.time.Partial.Partial(DateTimeFieldType,int)",297,2,1
Time,2,org.joda.time.Partial,"org.joda.time.Partial.Partial(DateTimeFieldType,int,Chronology)",297,9,3
Time,2,org.joda.time.Partial,"org.joda.time.Partial.Partial(DateTimeFieldType[],DateTimeFieldType[][])",297,2,1
Time,2,org.joda.time.Partial,"org.joda.time.Partial.Partial(DateTimeFieldType[],DateTimeFieldType[][],Chronology)",297,43,28
Time,2,org.joda.time.Partial,org.joda.time.Partial.Partial(ReadablePartial),297,10,4
Time,2,org.joda.time.Partial,"org.joda.time.Partial.Partial(Partial,Partial[])",297,5,1
Time,2,org.joda.time.Partial,"org.joda.time.Partial.Partial(Chronology,DateTimeFieldType[],DateTimeFieldType[][])",297,5,1
Time,2,org.joda.time.Partial,org.joda.time.Partial.size(),297,2,1
Time,2,org.joda.time.Partial,org.joda.time.Partial.getChronology(),297,2,1
Time,2,org.joda.time.Partial,"org.joda.time.Partial.getField(int,Chronology)",297,2,1
Time,2,org.joda.time.Partial,org.joda.time.Partial.getFieldType(int),297,2,1
Time,2,org.joda.time.Partial,org.joda.time.Partial.getFieldTypes(),297,2,1
Time,2,org.joda.time.Partial,org.joda.time.Partial.getValue(int),297,2,1
Time,2,org.joda.time.Partial,org.joda.time.Partial.getValues(),297,2,1
Time,2,org.joda.time.Partial,org.joda.time.Partial.withChronologyRetainFields(Chronology),297,9,3
Time,2,org.joda.time.Partial,"org.joda.time.Partial.with(DateTimeFieldType,int)",297,37,13
Time,2,org.joda.time.Partial,org.joda.time.Partial.without(DateTimeFieldType),297,13,3
Time,2,org.joda.time.Partial,"org.joda.time.Partial.withField(DateTimeFieldType,int)",297,7,3
Time,2,org.joda.time.Partial,"org.joda.time.Partial.withFieldAdded(DurationFieldType,int)",297,7,3
Time,2,org.joda.time.Partial,"org.joda.time.Partial.withFieldAddWrapped(DurationFieldType,int)",297,7,3
Time,2,org.joda.time.Partial,"org.joda.time.Partial.withPeriodAdded(ReadablePeriod,int)",297,10,6
Time,2,org.joda.time.Partial,org.joda.time.Partial.plus(ReadablePeriod),297,2,1
Time,2,org.joda.time.Partial,org.joda.time.Partial.minus(ReadablePeriod),297,2,1
Time,2,org.joda.time.Partial,org.joda.time.Partial.property(DateTimeFieldType),297,2,1
Time,2,org.joda.time.Partial,org.joda.time.Partial.isMatch(ReadableInstant),297,8,4
Time,2,org.joda.time.Partial,org.joda.time.Partial.isMatch(ReadablePartial),297,8,6
Time,2,org.joda.time.Partial,org.joda.time.Partial.getFormatter(),297,13,6
Time,2,org.joda.time.Partial,org.joda.time.Partial.toString(),297,11,6
Time,2,org.joda.time.Partial,org.joda.time.Partial.toStringList(),297,12,3
Time,2,org.joda.time.Partial,org.joda.time.Partial.toString(String),297,4,3
Time,2,org.joda.time.Partial,"org.joda.time.Partial.toString(String,Locale)",297,4,3
Time,2,org.joda.time.Partial,"org.joda.time.Partial.Property.Property(Partial,int)",297,4,1
Time,2,org.joda.time.Partial,org.joda.time.Partial.Property.getField(),297,2,1
Time,2,org.joda.time.Partial,org.joda.time.Partial.Property.getReadablePartial(),297,2,1
Time,2,org.joda.time.Partial,org.joda.time.Partial.Property.getPartial(),297,2,1
Time,2,org.joda.time.Partial,org.joda.time.Partial.Property.get(),297,2,1
Time,2,org.joda.time.Partial,org.joda.time.Partial.Property.addToCopy(int),297,4,1
Time,2,org.joda.time.Partial,org.joda.time.Partial.Property.addWrapFieldToCopy(int),297,4,1
Time,2,org.joda.time.Partial,org.joda.time.Partial.Property.setCopy(int),297,4,1
Time,2,org.joda.time.Partial,"org.joda.time.Partial.Property.setCopy(String,Locale)",297,4,1
Time,2,org.joda.time.Partial,org.joda.time.Partial.Property.setCopy(String),297,2,1
Time,2,org.joda.time.Partial,org.joda.time.Partial.Property.withMaximumValue(),297,2,1
Time,2,org.joda.time.Partial,org.joda.time.Partial.Property.withMinimumValue(),297,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.now(),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.now(DateTimeZone),302,4,3
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.now(Chronology),302,4,3
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.parse(String),302,2,1
Time,3,org.joda.time.MutableDateTime,"org.joda.time.MutableDateTime.parse(String,DateTimeFormatter)",302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.MutableDateTime(),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.MutableDateTime(DateTimeZone),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.MutableDateTime(Chronology),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.MutableDateTime(long),302,2,1
Time,3,org.joda.time.MutableDateTime,"org.joda.time.MutableDateTime.MutableDateTime(long,DateTimeZone)",302,2,1
Time,3,org.joda.time.MutableDateTime,"org.joda.time.MutableDateTime.MutableDateTime(long,Chronology)",302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.MutableDateTime(Object),302,2,1
Time,3,org.joda.time.MutableDateTime,"org.joda.time.MutableDateTime.MutableDateTime(Object,DateTimeZone)",302,2,1
Time,3,org.joda.time.MutableDateTime,"org.joda.time.MutableDateTime.MutableDateTime(Object,Chronology)",302,2,1
Time,3,org.joda.time.MutableDateTime,"org.joda.time.MutableDateTime.MutableDateTime(int,int,int,int,int,int,int)",302,2,1
Time,3,org.joda.time.MutableDateTime,"org.joda.time.MutableDateTime.MutableDateTime(int,int,int,int,int,int,int,DateTimeZone)",302,2,1
Time,3,org.joda.time.MutableDateTime,"org.joda.time.MutableDateTime.MutableDateTime(int,int,int,int,int,int,int,Chronology)",302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.getRoundingField(),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.getRoundingMode(),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.setRounding(DateTimeField),302,2,1
Time,3,org.joda.time.MutableDateTime,"org.joda.time.MutableDateTime.setRounding(DateTimeField,int)",302,6,7
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.setMillis(long),302,20,7
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.setMillis(ReadableInstant),302,3,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.add(long),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.add(ReadableDuration),302,2,1
Time,3,org.joda.time.MutableDateTime,"org.joda.time.MutableDateTime.add(ReadableDuration,int)",302,3,2
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.add(ReadablePeriod),302,2,1
Time,3,org.joda.time.MutableDateTime,"org.joda.time.MutableDateTime.add(ReadablePeriod,int)",302,3,2
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.setChronology(Chronology),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.setZone(DateTimeZone),302,5,2
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.setZoneRetainFields(DateTimeZone),302,8,3
Time,3,org.joda.time.MutableDateTime,"org.joda.time.MutableDateTime.set(DateTimeFieldType,int)",302,4,3
Time,3,org.joda.time.MutableDateTime,"org.joda.time.MutableDateTime.add(DurationFieldType,int)",302,4,3
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.setYear(int),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.addYears(int),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.setWeekyear(int),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.addWeekyears(int),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.setMonthOfYear(int),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.addMonths(int),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.setWeekOfWeekyear(int),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.addWeeks(int),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.setDayOfYear(int),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.setDayOfMonth(int),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.setDayOfWeek(int),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.addDays(int),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.setHourOfDay(int),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.addHours(int),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.setMinuteOfDay(int),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.setMinuteOfHour(int),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.addMinutes(int),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.setSecondOfDay(int),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.setSecondOfMinute(int),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.addSeconds(int),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.setMillisOfDay(int),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.setMillisOfSecond(int),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.addMillis(int),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.setDate(long),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.setDate(ReadableInstant),302,9,3
Time,3,org.joda.time.MutableDateTime,"org.joda.time.MutableDateTime.setDate(int,int,int)",302,4,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.setTime(long),302,3,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.setTime(ReadableInstant),302,7,2
Time,3,org.joda.time.MutableDateTime,"org.joda.time.MutableDateTime.setTime(int,int,int,int)",302,3,1
Time,3,org.joda.time.MutableDateTime,"org.joda.time.MutableDateTime.setDateTime(int,int,int,int,int,int,int)",302,3,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.property(DateTimeFieldType),302,7,5
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.era(),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.centuryOfEra(),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.yearOfCentury(),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.yearOfEra(),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.year(),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.weekyear(),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.monthOfYear(),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.weekOfWeekyear(),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.dayOfYear(),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.dayOfMonth(),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.dayOfWeek(),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.hourOfDay(),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.minuteOfDay(),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.minuteOfHour(),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.secondOfDay(),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.secondOfMinute(),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.millisOfDay(),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.millisOfSecond(),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.copy(),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.clone(),302,4,4
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.toString(),302,2,1
Time,3,org.joda.time.MutableDateTime,"org.joda.time.MutableDateTime.Property.Property(MutableDateTime,DateTimeField)",302,4,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.Property.writeObject(ObjectOutputStream),302,3,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.Property.readObject(ObjectInputStream),302,4,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.Property.getField(),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.Property.getMillis(),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.Property.getChronology(),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.Property.getMutableDateTime(),302,2,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.Property.add(int),302,3,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.Property.add(long),302,3,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.Property.addWrapField(int),302,3,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.Property.set(int),302,3,1
Time,3,org.joda.time.MutableDateTime,"org.joda.time.MutableDateTime.Property.set(String,Locale)",302,3,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.Property.set(String),302,3,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.Property.roundFloor(),302,3,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.Property.roundCeiling(),302,3,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.Property.roundHalfFloor(),302,3,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.Property.roundHalfCeiling(),302,3,1
Time,3,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime.Property.roundHalfEven(),302,3,1
Time,4,org.joda.time.Partial,org.joda.time.Partial.Partial(),297,2,1
Time,4,org.joda.time.Partial,org.joda.time.Partial.Partial(Chronology),297,5,1
Time,4,org.joda.time.Partial,"org.joda.time.Partial.Partial(DateTimeFieldType,int)",297,2,1
Time,4,org.joda.time.Partial,"org.joda.time.Partial.Partial(DateTimeFieldType,int,Chronology)",297,9,3
Time,4,org.joda.time.Partial,"org.joda.time.Partial.Partial(DateTimeFieldType[],DateTimeFieldType[][])",297,2,1
Time,4,org.joda.time.Partial,"org.joda.time.Partial.Partial(DateTimeFieldType[],DateTimeFieldType[][],Chronology)",297,43,28
Time,4,org.joda.time.Partial,org.joda.time.Partial.Partial(ReadablePartial),297,10,4
Time,4,org.joda.time.Partial,"org.joda.time.Partial.Partial(Partial,Partial[])",297,5,1
Time,4,org.joda.time.Partial,"org.joda.time.Partial.Partial(Chronology,DateTimeFieldType[],DateTimeFieldType[][])",297,5,1
Time,4,org.joda.time.Partial,org.joda.time.Partial.size(),297,2,1
Time,4,org.joda.time.Partial,org.joda.time.Partial.getChronology(),297,2,1
Time,4,org.joda.time.Partial,"org.joda.time.Partial.getField(int,Chronology)",297,2,1
Time,4,org.joda.time.Partial,org.joda.time.Partial.getFieldType(int),297,2,1
Time,4,org.joda.time.Partial,org.joda.time.Partial.getFieldTypes(),297,2,1
Time,4,org.joda.time.Partial,org.joda.time.Partial.getValue(int),297,2,1
Time,4,org.joda.time.Partial,org.joda.time.Partial.getValues(),297,2,1
Time,4,org.joda.time.Partial,org.joda.time.Partial.withChronologyRetainFields(Chronology),297,9,3
Time,4,org.joda.time.Partial,"org.joda.time.Partial.with(DateTimeFieldType,int)",297,37,13
Time,4,org.joda.time.Partial,org.joda.time.Partial.without(DateTimeFieldType),297,13,3
Time,4,org.joda.time.Partial,"org.joda.time.Partial.withField(DateTimeFieldType,int)",297,7,3
Time,4,org.joda.time.Partial,"org.joda.time.Partial.withFieldAdded(DurationFieldType,int)",297,7,3
Time,4,org.joda.time.Partial,"org.joda.time.Partial.withFieldAddWrapped(DurationFieldType,int)",297,7,3
Time,4,org.joda.time.Partial,"org.joda.time.Partial.withPeriodAdded(ReadablePeriod,int)",297,10,6
Time,4,org.joda.time.Partial,org.joda.time.Partial.plus(ReadablePeriod),297,2,1
Time,4,org.joda.time.Partial,org.joda.time.Partial.minus(ReadablePeriod),297,2,1
Time,4,org.joda.time.Partial,org.joda.time.Partial.property(DateTimeFieldType),297,2,1
Time,4,org.joda.time.Partial,org.joda.time.Partial.isMatch(ReadableInstant),297,8,4
Time,4,org.joda.time.Partial,org.joda.time.Partial.isMatch(ReadablePartial),297,8,6
Time,4,org.joda.time.Partial,org.joda.time.Partial.getFormatter(),297,13,6
Time,4,org.joda.time.Partial,org.joda.time.Partial.toString(),297,11,6
Time,4,org.joda.time.Partial,org.joda.time.Partial.toStringList(),297,12,3
Time,4,org.joda.time.Partial,org.joda.time.Partial.toString(String),297,4,3
Time,4,org.joda.time.Partial,"org.joda.time.Partial.toString(String,Locale)",297,4,3
Time,4,org.joda.time.Partial,"org.joda.time.Partial.Property.Property(Partial,int)",297,4,1
Time,4,org.joda.time.Partial,org.joda.time.Partial.Property.getField(),297,2,1
Time,4,org.joda.time.Partial,org.joda.time.Partial.Property.getReadablePartial(),297,2,1
Time,4,org.joda.time.Partial,org.joda.time.Partial.Property.getPartial(),297,2,1
Time,4,org.joda.time.Partial,org.joda.time.Partial.Property.get(),297,2,1
Time,4,org.joda.time.Partial,org.joda.time.Partial.Property.addToCopy(int),297,4,1
Time,4,org.joda.time.Partial,org.joda.time.Partial.Property.addWrapFieldToCopy(int),297,4,1
Time,4,org.joda.time.Partial,org.joda.time.Partial.Property.setCopy(int),297,4,1
Time,4,org.joda.time.Partial,"org.joda.time.Partial.Property.setCopy(String,Locale)",297,4,1
Time,4,org.joda.time.Partial,org.joda.time.Partial.Property.setCopy(String),297,2,1
Time,4,org.joda.time.Partial,org.joda.time.Partial.Property.withMaximumValue(),297,2,1
Time,4,org.joda.time.Partial,org.joda.time.Partial.Property.withMinimumValue(),297,2,1
Time,5,org.joda.time.Period,org.joda.time.Period.parse(String),345,2,1
Time,5,org.joda.time.Period,"org.joda.time.Period.parse(String,PeriodFormatter)",345,2,1
Time,5,org.joda.time.Period,org.joda.time.Period.years(int),345,2,1
Time,5,org.joda.time.Period,org.joda.time.Period.months(int),345,2,1
Time,5,org.joda.time.Period,org.joda.time.Period.weeks(int),345,2,1
Time,5,org.joda.time.Period,org.joda.time.Period.days(int),345,2,1
Time,5,org.joda.time.Period,org.joda.time.Period.hours(int),345,2,1
Time,5,org.joda.time.Period,org.joda.time.Period.minutes(int),345,2,1
Time,5,org.joda.time.Period,org.joda.time.Period.seconds(int),345,2,1
Time,5,org.joda.time.Period,org.joda.time.Period.millis(int),345,2,1
Time,5,org.joda.time.Period,"org.joda.time.Period.fieldDifference(ReadablePartial,ReadablePartial)",345,15,12
Time,5,org.joda.time.Period,org.joda.time.Period.Period(),345,2,1
Time,5,org.joda.time.Period,"org.joda.time.Period.Period(int,int,int,int)",345,2,1
Time,5,org.joda.time.Period,"org.joda.time.Period.Period(int,int,int,int,int,int,int,int)",345,2,1
Time,5,org.joda.time.Period,"org.joda.time.Period.Period(int,int,int,int,int,int,int,int,PeriodType)",345,2,1
Time,5,org.joda.time.Period,org.joda.time.Period.Period(long),345,2,1
Time,5,org.joda.time.Period,"org.joda.time.Period.Period(long,PeriodType)",345,2,1
Time,5,org.joda.time.Period,"org.joda.time.Period.Period(long,Chronology)",345,2,1
Time,5,org.joda.time.Period,"org.joda.time.Period.Period(long,PeriodType,Chronology)",345,2,1
Time,5,org.joda.time.Period,"org.joda.time.Period.Period(long,long)",345,2,1
Time,5,org.joda.time.Period,"org.joda.time.Period.Period(long,long,PeriodType)",345,2,1
Time,5,org.joda.time.Period,"org.joda.time.Period.Period(long,long,Chronology)",345,2,1
Time,5,org.joda.time.Period,"org.joda.time.Period.Period(long,long,PeriodType,Chronology)",345,2,1
Time,5,org.joda.time.Period,"org.joda.time.Period.Period(ReadableInstant,ReadableInstant)",345,2,1
Time,5,org.joda.time.Period,"org.joda.time.Period.Period(ReadableInstant,ReadableInstant,PeriodType)",345,2,1
Time,5,org.joda.time.Period,"org.joda.time.Period.Period(ReadablePartial,ReadablePartial)",345,2,1
Time,5,org.joda.time.Period,"org.joda.time.Period.Period(ReadablePartial,ReadablePartial,PeriodType)",345,2,1
Time,5,org.joda.time.Period,"org.joda.time.Period.Period(ReadableInstant,ReadableDuration)",345,2,1
Time,5,org.joda.time.Period,"org.joda.time.Period.Period(ReadableInstant,ReadableDuration,PeriodType)",345,2,1
Time,5,org.joda.time.Period,"org.joda.time.Period.Period(ReadableDuration,ReadableInstant)",345,2,1
Time,5,org.joda.time.Period,"org.joda.time.Period.Period(ReadableDuration,ReadableInstant,PeriodType)",345,2,1
Time,5,org.joda.time.Period,org.joda.time.Period.Period(Object),345,2,1
Time,5,org.joda.time.Period,"org.joda.time.Period.Period(Object,PeriodType)",345,2,1
Time,5,org.joda.time.Period,"org.joda.time.Period.Period(Object,Chronology)",345,2,1
Time,5,org.joda.time.Period,"org.joda.time.Period.Period(Object,PeriodType,Chronology)",345,2,1
Time,5,org.joda.time.Period,"org.joda.time.Period.Period(chrono[],PeriodType)",345,2,1
Time,5,org.joda.time.Period,org.joda.time.Period.toPeriod(),345,2,1
Time,5,org.joda.time.Period,org.joda.time.Period.getYears(),345,2,1
Time,5,org.joda.time.Period,org.joda.time.Period.getMonths(),345,2,1
Time,5,org.joda.time.Period,org.joda.time.Period.getWeeks(),345,2,1
Time,5,org.joda.time.Period,org.joda.time.Period.getDays(),345,2,1
Time,5,org.joda.time.Period,org.joda.time.Period.getHours(),345,2,1
Time,5,org.joda.time.Period,org.joda.time.Period.getMinutes(),345,2,1
Time,5,org.joda.time.Period,org.joda.time.Period.getSeconds(),345,2,1
Time,5,org.joda.time.Period,org.joda.time.Period.getMillis(),345,2,1
Time,5,org.joda.time.Period,org.joda.time.Period.withPeriodType(PeriodType),345,5,3
Time,5,org.joda.time.Period,org.joda.time.Period.withFields(ReadablePeriod),345,6,3
Time,5,org.joda.time.Period,"org.joda.time.Period.withField(DurationFieldType,int)",345,6,3
Time,5,org.joda.time.Period,"org.joda.time.Period.withFieldAdded(DurationFieldType,int)",345,8,5
Time,5,org.joda.time.Period,org.joda.time.Period.withYears(int),345,4,1
Time,5,org.joda.time.Period,org.joda.time.Period.withMonths(int),345,4,1
Time,5,org.joda.time.Period,org.joda.time.Period.withWeeks(int),345,4,1
Time,5,org.joda.time.Period,org.joda.time.Period.withDays(int),345,4,1
Time,5,org.joda.time.Period,org.joda.time.Period.withHours(int),345,4,1
Time,5,org.joda.time.Period,org.joda.time.Period.withMinutes(int),345,4,1
Time,5,org.joda.time.Period,org.joda.time.Period.withSeconds(int),345,4,1
Time,5,org.joda.time.Period,org.joda.time.Period.withMillis(int),345,4,1
Time,5,org.joda.time.Period,org.joda.time.Period.plus(ReadablePeriod),345,13,3
Time,5,org.joda.time.Period,org.joda.time.Period.plusYears(int),345,6,3
Time,5,org.joda.time.Period,org.joda.time.Period.plusMonths(int),345,6,3
Time,5,org.joda.time.Period,org.joda.time.Period.plusWeeks(int),345,6,3
Time,5,org.joda.time.Period,org.joda.time.Period.plusDays(int),345,6,3
Time,5,org.joda.time.Period,org.joda.time.Period.plusHours(int),345,6,3
Time,5,org.joda.time.Period,org.joda.time.Period.plusMinutes(int),345,6,3
Time,5,org.joda.time.Period,org.joda.time.Period.plusSeconds(int),345,6,3
Time,5,org.joda.time.Period,org.joda.time.Period.plusMillis(int),345,6,3
Time,5,org.joda.time.Period,org.joda.time.Period.minus(ReadablePeriod),345,13,3
Time,5,org.joda.time.Period,org.joda.time.Period.minusYears(int),345,2,1
Time,5,org.joda.time.Period,org.joda.time.Period.minusMonths(int),345,2,1
Time,5,org.joda.time.Period,org.joda.time.Period.minusWeeks(int),345,2,1
Time,5,org.joda.time.Period,org.joda.time.Period.minusDays(int),345,2,1
Time,5,org.joda.time.Period,org.joda.time.Period.minusHours(int),345,2,1
Time,5,org.joda.time.Period,org.joda.time.Period.minusMinutes(int),345,2,1
Time,5,org.joda.time.Period,org.joda.time.Period.minusSeconds(int),345,2,1
Time,5,org.joda.time.Period,org.joda.time.Period.minusMillis(int),345,2,1
Time,5,org.joda.time.Period,org.joda.time.Period.multipliedBy(int),345,7,5
Time,5,org.joda.time.Period,org.joda.time.Period.negated(),345,2,1
Time,5,org.joda.time.Period,org.joda.time.Period.toStandardWeeks(),345,9,1
Time,5,org.joda.time.Period,org.joda.time.Period.toStandardDays(),345,10,1
Time,5,org.joda.time.Period,org.joda.time.Period.toStandardHours(),345,10,1
Time,5,org.joda.time.Period,org.joda.time.Period.toStandardMinutes(),345,10,1
Time,5,org.joda.time.Period,org.joda.time.Period.toStandardSeconds(),345,9,1
Time,5,org.joda.time.Period,org.joda.time.Period.toStandardDuration(),345,9,1
Time,5,org.joda.time.Period,org.joda.time.Period.checkYearsAndMonths(String),345,5,5
Time,5,org.joda.time.Period,org.joda.time.Period.normalizedStandard(),345,2,1
Time,5,org.joda.time.Period,org.joda.time.Period.normalizedStandard(PeriodType),345,19,5
