"","project_id","bug_id","target_class","execution_id","objective","objective_type","called","activated","useful","ff_eval"
"908368","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.setProvider0(Lorg/joda/time/tz/Provider;)V: I45 Branch 36 IFLE L423 - true","Branch",39437,38036,3322,"197007"
"908369","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone$Stub.readResolve()Ljava/lang/Object;: root-Branch","Branch",406668,390329,0,"197006"
"908370","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: I94 Branch 65 IFGT L905 - false","Branch",1227,0,0,"8789"
"908371","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.setNameProvider(Lorg/joda/time/tz/NameProvider;)V: I7 Branch 42 IFNULL L501 - false","Branch",66539,63587,0,"197006"
"908372","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone$1.withZone(Lorg/joda/time/DateTimeZone;)Lorg/joda/time/Chronology;: root-Branch","Branch",406668,390329,0,"197006"
"908373","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.forID(Ljava/lang/String;)Lorg/joda/time/DateTimeZone;: I3 Branch 8 IFNONNULL L204 - false","Branch",19,0,0,"2472"
"908374","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.toTimeZone()Ljava/util/TimeZone;: root-Branch","Branch",810,0,0,"1477"
"908375","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.setDefault(Lorg/joda/time/DateTimeZone;)V: Line 175","Line",41,0,0,"46"
"908376","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.setDefault(Lorg/joda/time/DateTimeZone;)V: Line 174","Line",41,0,0,"46"
"908377","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: I29 Branch 61 IFGE L890 - true","Branch",661,0,0,"6608"
"908378","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.setDefault(Lorg/joda/time/DateTimeZone;)V: Line 178","Line",41,0,0,"46"
"908379","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.setDefault(Lorg/joda/time/DateTimeZone;)V: I7 Branch 6 IFNULL L175 - true","Branch",41,0,0,"16358"
"908380","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.adjustOffset(JZ)J: I65 Branch 82 IFLT L1178 - true","Branch",3448,756,0,"10013"
"908381","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: I29 Branch 61 IFGE L890 - false","Branch",8202,6772,1467,"54053"
"908382","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.setProvider(Lorg/joda/time/tz/Provider;)V: I7 Branch 32 IFNULL L402 - false","Branch",39435,38114,0,"197006"
"908383","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.setDefault(Lorg/joda/time/DateTimeZone;)V: I7 Branch 6 IFNULL L175 - false","Branch",26934,25968,22272,"197006"
"908384","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.convertLocalToUTC(JZJ)J: I23 Branch 68 IF_ICMPNE L954 - true","Branch",1058,0,0,"3376"
"908385","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone$Stub.readObject(Ljava/io/ObjectInputStream;)V: Line 1291","Line",406668,390329,0,"197006"
"908386","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone$Stub.readObject(Ljava/io/ObjectInputStream;)V: Line 1292","Line",406668,390329,0,"197006"
"908387","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.forTimeZone(Ljava/util/TimeZone;)Lorg/joda/time/DateTimeZone;: I63 Branch 24 IFNONNULL L324 - true","Branch",462,0,0,"1178"
"908388","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.adjustOffset(JZ)J: I69 Branch 83 IFLT L1178 - true","Branch",90424,84101,35,"192602"
"908389","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.adjustOffset(JZ)J: I85 Branch 84 IFLT L1184 - true","Branch",90966,84639,35,"192602"
"908390","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: I92 Branch 41 IFNONNULL L469 - false","Branch",33943,29606,0,"197006"
"908391","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.adjustOffset(JZ)J: I65 Branch 82 IFLT L1178 - false","Branch",757,0,0,"5344"
"908392","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: I92 Branch 41 IFNONNULL L469 - true","Branch",3139,0,0,"2628"
"908393","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone$Stub.writeObject(Ljava/io/ObjectOutputStream;)V: Line 1288","Line",406668,390329,0,"197006"
"908394","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone$Stub.writeObject(Ljava/io/ObjectOutputStream;)V: Line 1287","Line",406668,390329,0,"197006"
"908395","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.setProvider0(Lorg/joda/time/tz/Provider;)V: I3 Branch 33 IFNONNULL L415 - false","Branch",198,0,0,"2628"
"908396","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.setProvider0(Lorg/joda/time/tz/Provider;)V: I51 Branch 37 IFNE L423 - false","Branch",39437,38041,3313,"197007"
"908397","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getDefault()Lorg/joda/time/DateTimeZone;: I21 Branch 2 IFNONNULL L137 - true","Branch",88083,84190,0,"197006"
"908398","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.forID(Ljava/lang/String;)Lorg/joda/time/DateTimeZone;: I13 Branch 9 IFLE L207 - false","Branch",44,0,0,"277"
"908399","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.adjustOffset(JZ)J: I85 Branch 84 IFLT L1184 - false","Branch",90966,84639,35,"192602"
"908400","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getMillisKeepLocal(Lorg/joda/time/DateTimeZone;J)J: I3 Branch 78 IFNONNULL L1026 - false","Branch",443,0,0,"1410"
"908401","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getDefault()Lorg/joda/time/DateTimeZone;: Line 151","Line",88083,84190,0,"197006"
"908402","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone$Stub.readObject(Ljava/io/ObjectInputStream;)V: root-Branch","Branch",406668,390329,0,"197006"
"908403","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getDefault()Lorg/joda/time/DateTimeZone;: Line 145","Line",2130,0,0,"4168"
"908404","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getShortName(JLjava/util/Locale;)Ljava/lang/String;: I35 Branch 54 IFNULL L752 - false","Branch",57762,55531,1237,"197010"
"908405","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: I19 Branch 69 IF_ICMPEQ L978 - false","Branch",2951,0,0,"7598"
"908406","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.adjustOffset(JZ)J: I31 Branch 81 IFGT L1169 - true","Branch",755,0,0,"5350"
"908407","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.<init>(Ljava/lang/String;)V: I7 Branch 51 IFNONNULL L690 - false","Branch",252543,241970,0,"197006"
"908408","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.forOffsetHoursMinutes(II)Lorg/joda/time/DateTimeZone;: I5 Branch 15 IFNE L254 - true","Branch",61,0,0,"549"
"908409","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone$1.withZone(Lorg/joda/time/DateTimeZone;)Lorg/joda/time/Chronology;: Line 612","Line",406668,390329,0,"197006"
"908410","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.hashCode()I: Line 1248","Line",3139,0,0,"1602"
"908411","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.offsetFormatter()Lorg/joda/time/format/DateTimeFormatter;: I3 Branch 50 IFNONNULL L670 - true","Branch",128,0,0,"486"
"908412","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: I14 Branch 39 IFNULL L448 - true","Branch",3139,0,0,"1589"
"908413","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: I23 Branch 70 IFNE L982 - false","Branch",2999,0,0,"7215"
"908414","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.setProvider0(Lorg/joda/time/tz/Provider;)V: I79 Branch 38 IFNE L426 - false","Branch",39437,38041,3246,"197007"
"908415","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.forTimeZone(Ljava/util/TimeZone;)Lorg/joda/time/DateTimeZone;: I98 Branch 27 IFNE L329 - false","Branch",21018,18870,0,"118388"
"908416","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getDefault()Lorg/joda/time/DateTimeZone;: I64 Branch 5 IFNONNULL L154 - false","Branch",88083,84205,0,"197006"
"908417","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.forID(Ljava/lang/String;)Lorg/joda/time/DateTimeZone;: I55 Branch 13 IFNE L216 - true","Branch",37,0,0,"571"
"908418","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.fixedOffsetZone(Ljava/lang/String;I)Lorg/joda/time/DateTimeZone;: I38 Branch 31 IFNULL L359 - true","Branch",71686,68349,2,"197006"
"908419","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.fixedOffsetZone(Ljava/lang/String;I)Lorg/joda/time/DateTimeZone;: I38 Branch 31 IFNULL L359 - false","Branch",12,0,0,"4279"
"908420","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.printOffset(I)Ljava/lang/String;: I112 Branch 49 IFNE L655 - false","Branch",33,0,0,"1129"
"908421","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: I23 Branch 70 IFNE L982 - true","Branch",2953,0,0,"5298"
"908422","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.forID(Ljava/lang/String;)Lorg/joda/time/DateTimeZone;: I55 Branch 13 IFNE L216 - false","Branch",34,0,0,"562"
"908423","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getDefault()Lorg/joda/time/DateTimeZone;: I49 Branch 4 IFNONNULL L148 - false","Branch",2130,0,0,"4167"
"908424","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.forID(Ljava/lang/String;)Lorg/joda/time/DateTimeZone;: Line 216","Line",30,0,0,"293"
"908425","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: I23 Branch 60 IF_ICMPEQ L887 - false","Branch",1471,0,0,"8654"
"908426","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: I14 Branch 39 IFNULL L448 - false","Branch",33943,29606,0,"197006"
"908427","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.setNameProvider0(Lorg/joda/time/tz/NameProvider;)V: I3 Branch 43 IFNONNULL L514 - false","Branch",11,0,0,"2851"
"908428","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: I75 Branch 74 IFEQ L992 - false","Branch",5896,752,117,"14291"
"908429","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: I79 Branch 75 IFEQ L994 - true","Branch",5896,752,117,"14293"
"908430","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getConvertedId(Ljava/lang/String;)Ljava/lang/String;: I7 Branch 46 IFNONNULL L560 - true","Branch",73,0,0,"1452"
"908431","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: I79 Branch 75 IFEQ L994 - false","Branch",6165,1021,132,"14992"
"908432","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.hashCode()I: root-Branch","Branch",3139,0,0,"4248"
"908433","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone$1.toString()Ljava/lang/String;: Line 615","Line",406668,390329,126967,"197006"
"908434","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.forID(Ljava/lang/String;)Lorg/joda/time/DateTimeZone;: I43 Branch 12 IFLE L214 - false","Branch",4,0,0,"1206"
"908435","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: I65 Branch 73 IFNE L989 - false","Branch",1916,0,0,"5378"
"908436","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getDefaultNameProvider()Lorg/joda/time/tz/NameProvider;: I12 Branch 44 IFNULL L532 - false","Branch",56928,54468,0,"197006"
"908437","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: I114 Branch 77 IFGE L1009 - false","Branch",1896,0,0,"7639"
"908438","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getDefaultNameProvider()Lorg/joda/time/tz/NameProvider;: I12 Branch 44 IFNULL L532 - true","Branch",41,0,0,"90"
"908439","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.setProvider0(Lorg/joda/time/tz/Provider;)V: I16 Branch 34 IFNULL L419 - true","Branch",39435,38114,3239,"197006"
"908440","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: I56 Branch 40 IFNONNULL L460 - false","Branch",3139,0,0,"1589"
"908441","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: I50 Branch 62 IFEQ L896 - true","Branch",7807,5898,1248,"51772"
"908442","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.convertUTCToLocal(J)J: I20 Branch 66 IFGE L927 - false","Branch",94,0,0,"1677"
"908443","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: I114 Branch 77 IFGE L1009 - true","Branch",51,0,0,"1299"
"908444","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: I50 Branch 62 IFEQ L896 - false","Branch",7541,5632,1252,"48559"
"908445","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: I25 Branch 71 IFGE L982 - true","Branch",1837,0,0,"5222"
"908446","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.forTimeZone(Ljava/util/TimeZone;)Lorg/joda/time/DateTimeZone;: I18 Branch 20 IFLE L306 - false","Branch",22,0,0,"1454"
"908447","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: I56 Branch 40 IFNONNULL L460 - true","Branch",33943,29606,0,"197006"
"908448","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: I25 Branch 71 IFGE L982 - false","Branch",46,0,0,"2449"
"908449","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone$1.toString()Ljava/lang/String;: root-Branch","Branch",406668,390329,127025,"197001"
"908450","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: I73 Branch 64 IFGE L902 - true","Branch",720,0,0,"14780"
"908451","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getDefaultNameProvider()Lorg/joda/time/tz/NameProvider;: Line 548","Line",41,0,0,"90"
"908452","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: I73 Branch 64 IFGE L902 - false","Branch",157,0,0,"3619"
"908453","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.convertUTCToLocal(J)J: I27 Branch 67 IFLT L927 - false","Branch",112,0,0,"563"
"908454","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getDefaultNameProvider()Lorg/joda/time/tz/NameProvider;: Line 544","Line",41,0,0,"90"
"908455","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone$Stub.writeObject(Ljava/io/ObjectOutputStream;)V: root-Branch","Branch",406668,390329,0,"197001"
"908456","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.forID(Ljava/lang/String;)Lorg/joda/time/DateTimeZone;: I38 Branch 11 IFGT L214 - true","Branch",12,0,0,"1419"
"908457","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getDefaultNameProvider()Lorg/joda/time/tz/NameProvider;: Line 540","Line",56895,54280,0,"197014"
"908458","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.convertUTCToLocal(J)J: I27 Branch 67 IFLT L927 - true","Branch",94,0,0,"1625"
"908459","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone$Stub.readResolve()Ljava/lang/Object;: Line 1295","Line",406668,390329,0,"197006"
"908460","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getName(JLjava/util/Locale;)Ljava/lang/String;: I35 Branch 57 IFNULL L792 - false","Branch",78412,74996,3100,"197006"
"908461","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: Line 443","Line",3139,0,0,"1589"
"908462","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: I107 Branch 76 IFGE L1009 - false","Branch",51,0,0,"4187"
"908463","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getDefaultNameProvider()Lorg/joda/time/tz/NameProvider;: Line 532","Line",41,0,0,"90"
"908464","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getDefaultNameProvider()Lorg/joda/time/tz/NameProvider;: Line 529","Line",41,0,0,"90"
"908465","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.isLocalDateTimeGap(Lorg/joda/time/LocalDateTime;)Z: I4 Branch 80 IFEQ L1143 - true","Branch",1824,0,0,"3273"
"908466","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getDefaultNameProvider()Lorg/joda/time/tz/NameProvider;: Line 531","Line",41,0,0,"90"
"908467","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: Line 448","Line",3139,0,0,"1589"
"908468","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.fixedOffsetZone(Ljava/lang/String;I)Lorg/joda/time/DateTimeZone;: I28 Branch 30 IFNULL L357 - false","Branch",12,0,0,"4279"
"908469","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: I61 Branch 63 IFLT L900 - false","Branch",157,0,0,"13981"
"908470","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: Line 446","Line",3139,0,0,"1589"
"908471","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: Line 447","Line",3139,0,0,"1589"
"908472","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: Line 460","Line",3139,0,0,"1589"
"908473","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: Line 456","Line",30804,28992,0,"195476"
"908474","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: Line 469","Line",3139,0,0,"1589"
"908475","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: I23 Branch 60 IF_ICMPEQ L887 - true","Branch",810,0,0,"16126"
"908476","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: Line 464","Line",30804,28992,0,"195476"
"908477","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: Line 465","Line",33943,29606,0,"197006"
"908478","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: Line 463","Line",30804,28992,0,"195476"
"908479","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: I43 Branch 72 IFNE L985 - false","Branch",1916,0,0,"5368"
"908480","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getDefaultNameProvider()Lorg/joda/time/tz/NameProvider;: I54 Branch 45 IFNONNULL L544 - false","Branch",41,0,0,"2851"
"908481","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: Line 887","Line",810,0,0,"457"
"908482","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: Line 884","Line",810,0,0,"457"
"908483","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: Line 885","Line",810,0,0,"457"
"908484","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: Line 473","Line",3139,0,0,"1589"
"908485","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getDefaultNameProvider()Lorg/joda/time/tz/NameProvider;: I54 Branch 45 IFNONNULL L544 - true","Branch",56928,54468,0,"197006"
"908486","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.getDefault()Lorg/joda/time/DateTimeZone;: I34 Branch 3 IFNULL L142 - true","Branch",88083,84190,0,"197000"
"908487","Time",9,"org.joda.time.DateTimeZone",13,"org.joda.time.DateTimeZone.forOffsetHoursMinutes(II)Lorg/joda/time/DateTimeZone;: I13 Branch 16 IFLT L257 - true","Branch",12,0,0,"3631"
"908488","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.isLocalDateTimeGap(Lorg/joda/time/LocalDateTime;)Z: Line 1150","Line",6188,2462,0,"15770"
"908489","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.toTimeZone()Ljava/util/TimeZone;: Line 1231","Line",3174,0,0,"1588"
"908490","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: Line 882","Line",1354,0,0,"705"
"908491","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.isLocalDateTimeGap(Lorg/joda/time/LocalDateTime;)Z: Line 1149","Line",6188,2462,0,"15770"
"908492","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.isLocalDateTimeGap(Lorg/joda/time/LocalDateTime;)Z: Line 1148","Line",1120,0,0,"2979"
"908493","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.isStandardOffset(J)Z: I8 Branch 59 IF_ICMPNE L844 - true","Branch",51841,45836,0,"79485"
"908494","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.setProvider0(Lorg/joda/time/tz/Provider;)V: I19 Branch 35 IFNE L419 - false","Branch",20312,19398,36,"196499"
"908495","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.setDefault(Lorg/joda/time/DateTimeZone;)V: I19 Branch 7 IFNONNULL L178 - false","Branch",42,0,0,"2301"
"908496","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.setProvider0(Lorg/joda/time/tz/Provider;)V: I45 Branch 36 IFLE L423 - true","Branch",38052,36395,4190,"196499"
"908497","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone$Stub.readResolve()Ljava/lang/Object;: root-Branch","Branch",405616,389435,0,"196497"
"908498","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: I94 Branch 65 IFGT L905 - false","Branch",6556,4820,0,"42391"
"908499","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.setNameProvider(Lorg/joda/time/tz/NameProvider;)V: I7 Branch 42 IFNULL L501 - false","Branch",65944,63182,0,"196497"
"908500","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone$1.withZone(Lorg/joda/time/DateTimeZone;)Lorg/joda/time/Chronology;: root-Branch","Branch",405616,389435,0,"196497"
"908501","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.toTimeZone()Ljava/util/TimeZone;: root-Branch","Branch",3174,0,0,"2816"
"908502","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.adjustOffset(JZ)J: I101 Branch 86 IFEQ L1189 - true","Branch",88,0,0,"916"
"908503","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.adjustOffset(JZ)J: I89 Branch 85 IFEQ L1186 - false","Branch",669,0,0,"3088"
"908504","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: I29 Branch 61 IFGE L890 - true","Branch",3511,998,20,"15272"
"908505","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.adjustOffset(JZ)J: I65 Branch 82 IFLT L1178 - true","Branch",8161,6884,0,"39436"
"908506","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: I29 Branch 61 IFGE L890 - false","Branch",7833,5320,81,"38048"
"908507","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.forTimeZone(Ljava/util/TimeZone;)Lorg/joda/time/DateTimeZone;: I80 Branch 26 IFLE L326 - false","Branch",11,0,0,"3447"
"908508","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.adjustOffset(JZ)J: I89 Branch 85 IFEQ L1186 - true","Branch",1374,0,0,"3542"
"908509","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.setProvider(Lorg/joda/time/tz/Provider;)V: I7 Branch 32 IFNULL L402 - false","Branch",38052,36483,0,"196497"
